imageName,sigtype1,sig1,sigtype2,sig2,sigtype3,sig3,sigtype4,sig4,sigtype5,sig5
GFExperience.exe,SHA1,0E1AD270D620F142847B72FD04ADE2FD3901D577,MD5,B1EFD4957494046388C2BABD2F99C556,CRC16,4C46,CRC32,1E6F64FD,HMACSHA1,6BB8DA27B33898F450109A0944A7656E1B386E16
GFExperience.exe.config,SHA1,F579EDA85BC924FEA90CF6B19A7E570D89106044,MD5,FC9A88229CE46FC8734CC53DD1EDBD3E,CRC16,BF8D,CRC32,8BBD94E0,HMACSHA1,A7A0A600ACD5E18CA12F6707F403E497F73256EB
GFExperience.exe.manifest,SHA1,175FC9BC7380A07FF1218E771C7479748213051E,MD5,21D71FF34075A4C4EFBB73B4498C6D29,CRC16,1C2E,CRC32,1C4BF249,HMACSHA1,D5AB8DE3D98C6C3E0CFD9987380E40E80800BE7D
GFExperience.nvi,SHA1,CA8E8B828318ED36CA563C20960C20C3BC6DB6AE,MD5,5D4DE135F29C84ADE3FC73AC48E14365,CRC16,5B9F,CRC32,EF48AE90,HMACSHA1,D831BA9C9DF53671B1756622AA361ED6B042BC9B
GFExperienceControls.dll,SHA1,2084982E1F11D5906BADFD6CB2B16EA4F6700899,MD5,7A939CA268927AF086473DBA2278EF75,CRC16,7B58,CRC32,0465E6FB,HMACSHA1,A5B4119C950B99C8429F0C653D30EE0E179EB204
GFExperienceCore.dll,SHA1,4680135335343D829DA2E994B19BA38D8B5E9263,MD5,E4B07988E0FFA606CFD2782D55CFEF3D,CRC16,C621,CRC32,EAE7275E,HMACSHA1,9E52C620C7F9DEF6D16DBEDADB1A2EB04F91C6A2
GFExperienceExt.dll,SHA1,9F372B193CE4792D5C8540B1864D970B7ABBA5A8,MD5,1FE193BEA63013476C6D45D2077D8F53,CRC16,F6CE,CRC32,445FC2D5,HMACSHA1,0964E0BEF9BC81FF8692F9AD8E946563BC7730CD
GridService.dll,SHA1,F122704C3752411F33A5FA3216A3A36F506D4507,MD5,18C33B68BC6879C8BC056C71D6853DCA,CRC16,8D40,CRC32,3587E7B8,HMACSHA1,C9459DF7746E9D46E57F080645D4C7A82C769EF0
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
InstallerService.dll,SHA1,94DDC60C126633C21AE7E9D33A35909EC89B9960,MD5,0B871DD258494705DC160A0F2E6620A6,CRC16,419B,CRC32,7D8BDB24,HMACSHA1,34DCE9DDAC18F5B77C2E70804E96F8C0229E43AD
InstallerUIExtension.dll,SHA1,C465EC854F52D8758E857657C5C9AD2EF7459A2E,MD5,CFF9BB52574466430549B3F11F499E7A,CRC16,D4AD,CRC32,20AB7BCE,HMACSHA1,4FBFA7FB9729271CEF5D32CF999F3A50C017B8EB
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
Licenses.txt,SHA1,27AAC3615D6D46A2BB9B3C3592294750F7D1DFAB,MD5,5764BA84E051DF5EA2AC4FBC341A7B04,CRC16,66C7,CRC32,49C3DE56,HMACSHA1,1A2C83991ECA343D1876B4719BD45A3C927495FC
log4net.dll,SHA1,152719CFF34DBCD4F2E4D5A85AB8B2C7E187E84C,MD5,2174C64BEAAFCCDBE17A851EB632163C,CRC16,CABD,CRC32,CD9DDDD6,HMACSHA1,B125BD75970409A71294FEE70BA210323ECB8B41
log4net.xml,SHA1,6ED03640AFD217010A733DDB207EEB1270FA7C21,MD5,C78EF7400B315C4734489184DBC067D7,CRC16,10EB,CRC32,F22AECDF,HMACSHA1,02B71E5A94FA7B219E9EF06B7E7B5224D11A06D0
Microsoft.Practices.ServiceLocation.dll,SHA1,EFC946872B3796B070FDE49E5C63471389BDF257,MD5,15EF284CC82C60362672F15D63A27873,CRC16,74B2,CRC32,92C5463B,HMACSHA1,F8B7C6B2F1868170A34797AFF736CBF09F8AF2E6
Microsoft.WindowsAPICodePack.dll,SHA1,FD1AB7ED316E0FD96FF5A2919AB2E4D3DD5EF725,MD5,706183A604C068377EAA6287AE54527E,CRC16,FDB7,CRC32,8F1CD39B,HMACSHA1,8D06CD9946C7D653CA6F228DB2E6788A95E2F812
Microsoft.WindowsAPICodePack.Shell.dll,SHA1,50A8FCD5C5290B333225B49DE7B44DAF5380B078,MD5,455F58CB141773B0AE68EF293FC3CA25,CRC16,FFF2,CRC32,495D33FB,HMACSHA1,C52447845A63008743BC07A4A48BFD37692B7D74
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
Ninject.dll,SHA1,20085C1E77B7038D39AC14D6D43D7BD63849BCA4,MD5,9D4843881A89EFD7254FB01C492E7580,CRC16,373B,CRC32,3023C8ED,HMACSHA1,8B8879C954EF6242842F02B7280F6130A132F0F4
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
NvGFTrayPlugin32.dll,SHA1,4F5D0527FA69F29BC68222907B4D8AF973FDD792,MD5,28E85C2389BF56856537685BBB4F63CA,CRC16,462C,CRC32,729CED42,HMACSHA1,9C777B62FA34D92723FF8E88D60AD7ABC7F451B5
NvGFTrayPlugin64.dll,SHA1,4380B76F81FC7C1A647FAA0415AEC22D452DDC5C,MD5,0C2E94483A8664195733C0E5B652606D,CRC16,456A,CRC32,5C90E437,HMACSHA1,4D527E79E8D65322BBD1BFFA4F266ED55EDE969E
NvGFTrayPluginr32.dll,SHA1,D76DAB6952D3B92C7CBD8B5B05B9EDD7EF4861DC,MD5,A7EA135E92A40359E589E1B5CAB023C4,CRC16,3.00E+99,CRC32,F1B395E4,HMACSHA1,38917CE2E13917FDDC5EF2893642147C22EF1424
NvGFTrayPluginr64.dll,SHA1,A05449BD213432F834E36CFADC84EFD430E34B1B,MD5,B1B94C31BEE42A2354AF21D68F026D84,CRC16,FA6A,CRC32,7C636ADB,HMACSHA1,BE9BBFF6C233E26E1D2BDFAACB709A8F36C58C6B
NvGFTrayPluginrXP32.dll,SHA1,1ACCC0C5CECBB91C217D1EE3720EBE28B33CFA1F,MD5,D4D06C6CAE180B27360A5ED8B7BBBA40,CRC16,3A2A,CRC32,028DB808,HMACSHA1,37B0BE6BEC630558710BE72C8F5A6D17D9B21DE2
NvGFTrayPluginrXP64.dll,SHA1,8AC0111362225163B1C9F9AD2754FC0FEF3C4C74,MD5,C120C72F592969F4D4BEF69BA5BAAF9C,CRC16,BEE5,CRC32,72A1D679,HMACSHA1,2DA124ED6C059989BAC947D281FDAB48A1BD6EF7
NvGFTrayPluginXP32.dll,SHA1,0E2D20CCBA57BE8949D89DEB71BD2295F6AA96E9,MD5,85EDE5DD97D75ADA6D386D2354258066,CRC16,20FC,CRC32,51042793,HMACSHA1,E881F4B007865393E9313AFCF5F8710D16B258A9
NvGFTrayPluginXP64.dll,SHA1,4019B14612873198C8EDDCBA70D3AA03FA243C76,MD5,37EE57574A28321A650152394A9A9D62,CRC16,C877,CRC32,5EDFA3CF,HMACSHA1,CDACD4456E093A80D85FAEA73849A92BBAA76A5A
NVIDIA.Settings.dll,SHA1,053AB0A6D6AB1B216BC57C2C931FDA1BB06F4257,MD5,41327173BC5595DD40DA1E69C5DCC790,CRC16,70A8,CRC32,4B8655DF,HMACSHA1,9F77E14145A16584B208BACD9D865149B592A2A2
NVIDIA.Settings.Properties.dll,SHA1,18F9C5297B90A9EEED9186CD8958AA4EC3A712E6,MD5,D4965186FC6A151E52099E39AAE48A19,CRC16,70DA,CRC32,3EC2629A,HMACSHA1,D3ECF96E274D9385A9B21AD214181CB8632C9458
NVIDIA.UpdateService.dll,SHA1,12A9522559697F48D327FA8F39A29BE574AC418C,MD5,FCDD1703FF44379D01961C22AACEFD7F,CRC16,F7EA,CRC32,3D6E0F33,HMACSHA1,20258CF7B1CCAA031C87565BF698A042E8AB7E94
NVIDIA.Win32Api.dll,SHA1,3E89F4A202E4171C59B6EA8291B3DA315648981E,MD5,58F5A98EA1C4BF4416A6B42DE0A24949,CRC16,21B9,CRC32,7EA58137,HMACSHA1,0ECAE9A006124BCD154AD9B35C3D75296212E190
nvtmru.exe,SHA1,998FFEB01E7EC3BAB88578076D80CBF8E9264600,MD5,6B08632F7634F344372B25A507DA7C47,CRC16,8F39,CRC32,8270ABD2,HMACSHA1,A8ED53C6938B25A9239AF52C87877ED3CB9B9982
oaremote_plugin.dll,SHA1,1A45CCD8AF6576E926807A52A9C71B170EE4CFFC,MD5,B43BF6DC2DAD3171DA98F2F63512BD9D,CRC16,CCCA,CRC32,A2DF35FE,HMACSHA1,185F0E822F37439183CDBFB9F3FA764C35945349
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
ShadowPlay.dll,SHA1,A145DC0E3D86CA51C56AC2278FA0DE67219275E7,MD5,44AFA2B0353761ABBDEBEE07F34296DE,CRC16,605,CRC32,70853CF2,HMACSHA1,1C3CF830FBDC7139AAC773026C714174704D0AA2
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
System.Reactive.Core.dll,SHA1,1502FB14868C5AD147D3F7B91ECABCD7A3B9DA90,MD5,B09CD9E330435662466183F2BAE79081,CRC16,8196,CRC32,55D6153B,HMACSHA1,4CD02622FF4AB78BFA56857F9BC6395CC267169D
System.Reactive.Interfaces.dll,SHA1,62EEDA1DC6F3CC74CD5ECBEB747E6FB039610500,MD5,283FE791005B73534DDE9A80AF65D17A,CRC16,017E,CRC32,F9983A47,HMACSHA1,C5A9B9D91C6AA7D0D8E669CDCE2FCBE856F9AD5F
System.Reactive.Linq.dll,SHA1,AE158C4B29BE5BAB9E83808934A809F3BBDA3368,MD5,2166F0BD1B14C578CBFFFAF027A9093A,CRC16,968A,CRC32,E5F22619,HMACSHA1,52240ED7E07AC92EE9AF6AE4680A0BC4B9A583B7
System.Reactive.PlatformServices.dll,SHA1,0B5AF6CF5F49B61F28489F4A59C4117C7DEA9F16,MD5,9C4525AAA1652F3A2757109C88DE1D83,CRC16,B5F1,CRC32,508C2563,HMACSHA1,B6092EDD3CE6CAEF5722BCC57DCA7B0E5C504B14
System.Reactive.Providers.dll,SHA1,695C56C888319F931A4DE0D62036DA066AC829FA,MD5,619BFB95C19BE38209D93F1972AAC242,CRC16,79CF,CRC32,23A0D11E,HMACSHA1,3E53C973D513B00C918666BFB4F64BF3CCEC8860
System.Reactive.Runtime.Remoting.dll,SHA1,3B64CA8A7CBCE7F3E47D5DE0CD6B6FFFD4C964FE,MD5,A6FC2459A78EDBDCB03009E145EB1947,CRC16,AEEE,CRC32,4CAEA7D5,HMACSHA1,60AE851A80A6CC33A25DAECC74C3E61E3775A27B
System.Reactive.Windows.Threading.dll,SHA1,F1BC0CDF7429EFA7CE94FC2FB875708BA7F27E9C,MD5,6F007646310B3184884ACA72A0625407,CRC16,BFF7,CRC32,FFDCF50F,HMACSHA1,CF3267BCE4760544FEF59C45FEF00B3AE2B5F793
System.Windows.Interactivity.dll,SHA1,1F244C446275E8DC34B37374FDA8C5CB0F2AF108,MD5,6BA3DAC7517FF6C7F866E5A3907D487C,CRC16,496,CRC32,EC52B891,HMACSHA1,FCBF5178A7FB5F382B5EBA481D54EAA6E23F4C29
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
GFExperienceControls.resources.dll,SHA1,F669B517162D85C003D2CBC20E995BD8C96206C4,MD5,E904DA54D9A822F72B782DB918DD858A,CRC16,E2C5,CRC32,F17E6252,HMACSHA1,538742E42C3211F2C85AD114E7727D05E24BA8FD
avcodec-52.dll,SHA1,674E8D254314430BFBFBEFFAB805495BDBBAD793,MD5,D5479B565D6ECFBCB851B3518E5CE223,CRC16,A4D6,CRC32,42CB7511,HMACSHA1,C4EA6D6EB0C56AB0CCF88C4A017EA4FDB764B3A3
avdevice-52.dll,SHA1,63A6BC51F6F92B48FCF65912B62A1CA71167866F,MD5,B36F7D578C71DDA46296E3D3C67C6A5C,CRC16,AF9E,CRC32,DB327EC6,HMACSHA1,33AAB6B8CC2F2180C3A4D7CCD7AC8F9215CBAF5F
avformat-52.dll,SHA1,A3DAE5711C3B6A0481AB04A8134B9F0AA3925484,MD5,D9243C10E0EAE8FC96B8BF1C3D7FC933,CRC16,2905,CRC32,86399477,HMACSHA1,D254288FCAA218E8BCD58FFB304C1DC40836775E
avutil-49.dll,SHA1,8A6EF2225670D8ED22AF8A361E3C5A93E4B2F6DB,MD5,845CB3AACD89171F150974D07F6899BB,CRC16,A598,CRC32,BD6D93FF,HMACSHA1,48591DEECE6B43139BA1C75C6B1309B7FDFDCF85
Bifrost.dll,SHA1,C038128A57A177D652860176EFDC0D18820B0436,MD5,1B43DEA680F89CC2E5E5D6E12A165FC6,CRC16,E784,CRC32,50F97731,HMACSHA1,9F03F5E1717AC5423A774A2F3F9DAC11B70D0400
cudart32_41_0.dll,SHA1,72CBC839F77F4EDB6BE94FC8DE64DDE324BB6FD2,MD5,228B2C7BB9ECCEDD0FFB960666BF4750,CRC16,2948,CRC32,39F41FF9,HMACSHA1,FBBD89328EA573E91BF209F9BCF2EF16E973B7B5
GFExperience.NvStreamC.nvi,SHA1,5A6C86E91933437298E2BA0A52A4D49D68853F08,MD5,613B77C75E58963FBFAE62FBA3233E61,CRC16,7CCB,CRC32,4617284C,HMACSHA1,D55D78BD480F0A90A1C0B197C92A452361D12C98
NvStreamCExt.dll,SHA1,457F663DD8E493A48E2E594E90B3604F1D08F0D2,MD5,671978E43B176A430633643AF918DA87,CRC16,88B0,CRC32,697B50C8,HMACSHA1,CBDBC4A2282CF9734289E2457704719171C78AB5
nvwinstreamc.dll,SHA1,76E4EDE10AB5FDFF0949B0D354BFF7B2CE871942,MD5,E36289824217EBA582BCAC4035BD1F74,CRC16,EDA7,CRC32,2F3C461D,HMACSHA1,520E4635B4EC2168648932BFA880A1854A5623F0
nvwinstreamconfig.txt,SHA1,C27F040848894C2DC94D729826D9F3C0CE1851B9,MD5,110FC7E6F83AFDAECDF8D36B6F5FAA74,CRC16,E058,CRC32,647BBDCB,HMACSHA1,CD4254FA514E3BEDCB81629C57CD6698BC17573C
swscale-0.dll,SHA1,52D511286B7D661A7BDC21223EF199ECB920190D,MD5,414EAA9E86E9E3CC8E950E6C42475FF0,CRC16,B879,CRC32,B0625DDE,HMACSHA1,FE9DCC30EB9AB36F7ECA06677DF0743CC948D2BE
detoured.dll,SHA1,4B719FD76D30CBBC0D6A993A01020E78267EE84F,MD5,D3EA408658D64B675262D71D8FD4808C,CRC16,7.00E+55,CRC32,16540139,HMACSHA1,805215AD729DE820FB33B7E0E54494427E8F59F7
nvFBC.dll,SHA1,8A93F7CB918F33770AE34D421F2202F005B1DB5C,MD5,ED799AB4AFE781DACBDD62D2FBA2F34F,CRC16,3852,CRC32,ED6DEA99,HMACSHA1,803EEE285380F88D38AAD20A620C0B7984D1BEA1
NvGfeServiceBridge.dll,SHA1,29FC1A1C5ED8FCFC91F5E5E3DA2D775FC27DB594,MD5,012C5113A6556C98FFA74C533CFB4408,CRC16,E46D,CRC32,CDEE939F,HMACSHA1,A845D3BB2B9A1D77F48013430EB4E52896ED6919
nvsteamsupport.dll,SHA1,9C73DA7D94079731775ECC02224092FE46E92B77,MD5,8F4E41D0116C50394E037F00E70631C9,CRC16,9153,CRC32,041014AA,HMACSHA1,B01FCF3CCF4EC0618C5919295BD40551BEC229C7
nvstreamer.exe,SHA1,F73312A1B1092A578CEF1B14A86003C078C31C75,MD5,C7893B1CB8CA45AB5933338682CB52E7,CRC16,524E,CRC32,F0177FA2,HMACSHA1,19543DE5D0EAB54F4B7AB42AC0D25897A7D9FF73
nvstreamsvc.exe,SHA1,95544146F34768036E75979D4F48D343B333D2AD,MD5,9ECD64455C05E0F4E398197E07E2BEA4,CRC16,AE03,CRC32,9C214BC6,HMACSHA1,BA8DA943A99F69DF8F96FC491809E089B7F663F2
rxinput.dll,SHA1,51D52CE7CEFA4F764B668A95D27E48F4C6A7490E,MD5,4CB2A5A58697E6C972DA0B747230D967,CRC16,A2CA,CRC32,340F949F,HMACSHA1,3082ED52EB89230A032286DA6944C8B4E023D693
steam_api64.dll,SHA1,7E2C0D49FE468D8B3314F83CDFDFCA7164D7EFDD,MD5,30421A43E9FE3D5DFEC87C59E3F8047B,CRC16,95F1,CRC32,85E56766,HMACSHA1,3059017DD593002177D6A20612013D05B3D700FD
steam_appid.txt,SHA1,51208326F336F2F385854B155CACFA7DB382E3F6,MD5,9DC952AF111A394709621878F61EE0E4,CRC16,84FB,CRC32,12C8FD53,HMACSHA1,C5F79457F8291AE6E3AEAA3AC3CE9F862F062FF5
GFExperience.NvStreamSrv.nvi,SHA1,6CDC624E6C7562C9A520892C585D8B35B6E45328,MD5,F401FAB96316A731B910FF7D83F4BF1E,CRC16,1AF2,CRC32,67612AD7,HMACSHA1,B11FD876370085AB8084F80726C60130D789428F
NVIDIA.SteamLauncher.exe,SHA1,621D6F83A52990383C1B65F01D7D0237554A8C5C,MD5,90834ADAD2C9CA584130ECB392662923,CRC16,AB90,CRC32,A92C1C5D,HMACSHA1,E302A834269617E15C8EB0FE576D0EC869B6ED97
NVIDIA.SteamLauncher.ini,SHA1,E2C0DF0267EB023BCE090046DA1D4ACA621A5787,MD5,8BDD53A3594D2C7A85FC596A4333683D,CRC16,1D40,CRC32,580701D4,HMACSHA1,EEA14DD403B1D42C78C63E6A59A944DE1450506D
steam_appid.txt,SHA1,51208326F336F2F385854B155CACFA7DB382E3F6,MD5,9DC952AF111A394709621878F61EE0E4,CRC16,84FB,CRC32,12C8FD53,HMACSHA1,C5F79457F8291AE6E3AEAA3AC3CE9F862F062FF5
detoured.dll,SHA1,4B719FD76D30CBBC0D6A993A01020E78267EE84F,MD5,D3EA408658D64B675262D71D8FD4808C,CRC16,7.00E+55,CRC32,16540139,HMACSHA1,805215AD729DE820FB33B7E0E54494427E8F59F7
nvFBC.dll,SHA1,8A93F7CB918F33770AE34D421F2202F005B1DB5C,MD5,ED799AB4AFE781DACBDD62D2FBA2F34F,CRC16,3852,CRC32,ED6DEA99,HMACSHA1,803EEE285380F88D38AAD20A620C0B7984D1BEA1
NvGfeServiceBridge.dll,SHA1,29FC1A1C5ED8FCFC91F5E5E3DA2D775FC27DB594,MD5,012C5113A6556C98FFA74C533CFB4408,CRC16,E46D,CRC32,CDEE939F,HMACSHA1,A845D3BB2B9A1D77F48013430EB4E52896ED6919
nvsteamsupport.dll,SHA1,9C73DA7D94079731775ECC02224092FE46E92B77,MD5,8F4E41D0116C50394E037F00E70631C9,CRC16,9153,CRC32,041014AA,HMACSHA1,B01FCF3CCF4EC0618C5919295BD40551BEC229C7
nvstreamer.exe,SHA1,F73312A1B1092A578CEF1B14A86003C078C31C75,MD5,C7893B1CB8CA45AB5933338682CB52E7,CRC16,524E,CRC32,F0177FA2,HMACSHA1,19543DE5D0EAB54F4B7AB42AC0D25897A7D9FF73
nvstreamsvc.exe,SHA1,95544146F34768036E75979D4F48D343B333D2AD,MD5,9ECD64455C05E0F4E398197E07E2BEA4,CRC16,AE03,CRC32,9C214BC6,HMACSHA1,BA8DA943A99F69DF8F96FC491809E089B7F663F2
protobuf-net.dll,SHA1,ED5987E655664F0EF457CEF0DD9B300227BD1831,MD5,15575CD4EA43502B775F9EBF2EF917CD,CRC16,EB0F,CRC32,0F1FA533,HMACSHA1,7729B4D3346AA6966F1DAA1E63EEFBE98F1945D6
rxinput.dll,SHA1,51D52CE7CEFA4F764B668A95D27E48F4C6A7490E,MD5,4CB2A5A58697E6C972DA0B747230D967,CRC16,A2CA,CRC32,340F949F,HMACSHA1,3082ED52EB89230A032286DA6944C8B4E023D693
steam_api.dll,SHA1,47A025F8085A8BCF8A8AE7BC2B895A5A23522804,MD5,773F14FFA762011B9B4FCDAA71015713,CRC16,8EB8,CRC32,865C06E5,HMACSHA1,301A02FF9EFEEF5679584B0353D3C25B4D62D1F1
steam_appid.txt,SHA1,51208326F336F2F385854B155CACFA7DB382E3F6,MD5,9DC952AF111A394709621878F61EE0E4,CRC16,84FB,CRC32,12C8FD53,HMACSHA1,C5F79457F8291AE6E3AEAA3AC3CE9F862F062FF5
HDAudio.nvi,SHA1,99380DEB0C65E3301E7ADA7A4BCDB86807BA303F,MD5,E4CD1CA3847589C12C2A759E630D336C,CRC16,91D9,CRC32,D97DD25B,HMACSHA1,4A839C7FB8D08FEC17E30F218F98287A57DB5132
HDAudioExt.dll,SHA1,EFFFC55C9A29707CD491E66F20A1B770586EEDC2,MD5,AED8020BBEE74B81F233A299226A03D0,CRC16,D37E,CRC32,F53BFF71,HMACSHA1,E7DC7A6BA165B333DC9552D9E2CE51694C6E5D17
nvapo32v.dll,SHA1,431696FE91F6CE9CA8A10B19A12DB7543AC34DF2,MD5,947E067C193FC59CEAD85430C7725615,CRC16,EC86,CRC32,9E1DF1F7,HMACSHA1,1D6EDEA8572D0AC3F540EDE9CD1BB4DB2880D43E
nvapo64v.dll,SHA1,8787E08690256ABCA50F8E58732845B8DC5CF53F,MD5,6AB4436FB6FB5565DFD5961FA88F06E5,CRC16,223,CRC32,97A29821,HMACSHA1,E27A75D374FC61D64BB22F77181A3E2A83F0DCEA
nvhda.cat,SHA1,C94341DAA49A9C37120A13049EADD7C46132EAEC,MD5,149BED43C53DC3FA806676043BEB6CFD,CRC16,68F2,CRC32,A28A87A7,HMACSHA1,4E06CFE8A53994D989F6F62B53B9A6A9627CD0D8
nvhda.inf,SHA1,B6DDB9AE873BC760BC29D242C0C756FFA0C81FD8,MD5,3C8A8BE02A04FFB14279749DB026C60B,CRC16,B6C9,CRC32,DF200B2E,HMACSHA1,A79284F8745BDDFAF8D825A3435A37CFD5B6734C
nvhda32.sys,SHA1,4D3D1BAAABE830022FC7F4EA8133E0F4E535EC51,MD5,50ACB7253D1104E5917E15A0670D63D5,CRC16,3FD0,CRC32,AB23AE4F,HMACSHA1,052749E65A8ED7A196B0989D2E63ABCFB91429CB
nvhda32v.sys,SHA1,700D94B837FAF022E7023815A37736C67B0E68D6,MD5,92CFE8964B3A6DA0692331FA66630DB3,CRC16,2437,CRC32,7E713CD7,HMACSHA1,F50866CE9CE908E8DC11AFE22319E77135A2BB34
nvhda64.sys,SHA1,226C693E5A7006913C6C09EB430567D6CBEE728F,MD5,C5700417D895567F1852AC1670E6571F,CRC16,888,CRC32,97F537E0,HMACSHA1,25E529AA5B41FD9319B7C8815E400A2E9908A847
nvhda64v.sys,SHA1,B1402C7D6087D2EDC835532735FC61BB0E6FE2AD,MD5,857FB74754EBFF94EE3AD40788740916,CRC16,CB98,CRC32,BFC59398,HMACSHA1,92286AA44E9E1921F2C042211DFB77B95EC0296D
nvhdagenco32.dll,SHA1,0454379CE68CE8DE2BDF0C367002018BF61FCF14,MD5,967F4F2D0B85D3C16512DEC7487BDA5F,CRC16,2198,CRC32,F4038F1A,HMACSHA1,D7EB536A965F82F41BB7C811612709BB5DBAE58F
nvhdagenco64.dll,SHA1,1E8626D0562424AC5714EC79C385BB4DB333A6B1,MD5,89C4FBECDD31F1689DFE5E42469F625D,CRC16,D601,CRC32,4B6259A2,HMACSHA1,B79C84549CAB72983FEF35CB74F65DFD3B1F7B17
nvhdap32.dll,SHA1,AA0C40965A63E263AA01D2C310738223F8E139B4,MD5,F74856194AFC76190E3A0DB77D79B3B5,CRC16,94DB,CRC32,0E60D4C3,HMACSHA1,7617C79EE125DD205E8EA4692DDD0A2B898DF950
nvhdap64.dll,SHA1,248280262791144F7F8879EFDDFC927042E9B6E0,MD5,77D0B38EE6A3E8BA93B36927B011A650,CRC16,C96F,CRC32,7FD1FE52,HMACSHA1,C16DEEC87849B8B62C991C0AB74B7458DE59589A
InstallerService.dll,SHA1,94DDC60C126633C21AE7E9D33A35909EC89B9960,MD5,0B871DD258494705DC160A0F2E6620A6,CRC16,419B,CRC32,7D8BDB24,HMACSHA1,34DCE9DDAC18F5B77C2E70804E96F8C0229E43AD
